index,model,ground_truth,transcript,ground_truth_norm,transcript_norm,wer_norm,audio_duration_s,processing_time_s,rtf,token_count,has_native_timestamp,word_timestamps,error
37,iflytek,Nhưng Steve đã cho thấy cách thức những nguyên lý này phối hợp hoạt động giúp Amazon mở rộng quy mô không giống như bất kỳ công ty nào khác., Nhưng steve đã cho thầy cách thức những nguồn lý này phối hợp hoạt động giúp amazon mở rộng quy mô không giống như bất kỳ công ty nào khác.,nhưng steve đã cho thấy cách thức những nguyên lý này phối hợp hoạt động giúp amazon mở rộng quy mô không giống như bất kỳ công ty nào khác,nhưng steve đã cho thầy cách thức những nguồn lý này phối hợp hoạt động giúp amazon mở rộng quy mô không giống như bất kỳ công ty nào khác,0.067,7.765,1.773,0.228,31,False,"[{""word"": "" Nhưng"", ""wb"": null, ""we"": null, ""est_start"": 0.0, ""est_end"": 0.352969696969697}, {""word"": "" steve"", ""wb"": null, ""we"": null, ""est_start"": 0.352969696969697, ""est_end"": 0.705939393939394}, {""word"": "" đã"", ""wb"": null, ""we"": null, ""est_start"": 0.705939393939394, ""est_end"": 0.8471272727272727}, {""word"": "" cho"", ""wb"": null, ""we"": null, ""est_start"": 0.8471272727272727, ""est_end"": 1.0589090909090908}, {""word"": "" thầy"", ""wb"": null, ""we"": null, ""est_start"": 1.0589090909090908, ""est_end"": 1.3412848484848483}, {""word"": "" cách"", ""wb"": null, ""we"": null, ""est_start"": 1.3412848484848483, ""est_end"": 1.6236606060606058}, {""word"": "" thức"", ""wb"": null, ""we"": null, ""est_start"": 1.6236606060606058, ""est_end"": 1.9060363636363633}, {""word"": "" những"", ""wb"": null, ""we"": null, ""est_start"": 1.9060363636363633, ""est_end"": 2.2590060606060605}, {""word"": "" nguồn"", ""wb"": null, ""we"": null, ""est_start"": 2.2590060606060605, ""est_end"": 2.6119757575757574}, {""word"": "" lý"", ""wb"": null, ""we"": null, ""est_start"": 2.6119757575757574, ""est_end"": 2.7531636363636363}, {""word"": "" này"", ""wb"": null, ""we"": null, ""est_start"": 2.7531636363636363, ""est_end"": 2.9649454545454543}, {""word"": "" phối"", ""wb"": null, ""we"": null, ""est_start"": 2.9649454545454543, ""est_end"": 3.247321212121212}, {""word"": "" hợp"", ""wb"": null, ""we"": null, ""est_start"": 3.247321212121212, ""est_end"": 3.45910303030303}, {""word"": "" hoạt"", ""wb"": null, ""we"": null, ""est_start"": 3.45910303030303, ""est_end"": 3.741478787878788}, {""word"": "" động"", ""wb"": null, ""we"": null, ""est_start"": 3.741478787878788, ""est_end"": 4.023854545454546}, {""word"": "" giúp"", ""wb"": null, ""we"": null, ""est_start"": 4.023854545454546, ""est_end"": 4.306230303030303}, {""word"": "" amazon"", ""wb"": null, ""we"": null, ""est_start"": 4.306230303030303, ""est_end"": 4.729793939393939}, {""word"": "" mở"", ""wb"": null, ""we"": null, ""est_start"": 4.729793939393939, ""est_end"": 4.870981818181818}, {""word"": "" rộng"", ""wb"": null, ""we"": null, ""est_start"": 4.870981818181818, ""est_end"": 5.153357575757576}, {""word"": "" quy"", ""wb"": null, ""we"": null, ""est_start"": 5.153357575757576, ""est_end"": 5.365139393939394}, {""word"": "" mô"", ""wb"": null, ""we"": null, ""est_start"": 5.365139393939394, ""est_end"": 5.5063272727272725}, {""word"": "" không"", ""wb"": null, ""we"": null, ""est_start"": 5.5063272727272725, ""est_end"": 5.8592969696969694}, {""word"": "" giống"", ""wb"": null, ""we"": null, ""est_start"": 5.8592969696969694, ""est_end"": 6.212266666666666}, {""word"": "" như"", ""wb"": null, ""we"": null, ""est_start"": 6.212266666666666, ""est_end"": 6.424048484848485}, {""word"": "" bất"", ""wb"": null, ""we"": null, ""est_start"": 6.424048484848485, ""est_end"": 6.635830303030303}, {""word"": "" kỳ"", ""wb"": null, ""we"": null, ""est_start"": 6.635830303030303, ""est_end"": 6.777018181818182}, {""word"": "" công"", ""wb"": null, ""we"": null, ""est_start"": 6.777018181818182, ""est_end"": 7.0593939393939396}, {""word"": "" ty"", ""wb"": null, ""we"": null, ""est_start"": 7.0593939393939396, ""est_end"": 7.200581818181818}, {""word"": "" nào"", ""wb"": null, ""we"": null, ""est_start"": 7.200581818181818, ""est_end"": 7.4123636363636365}, {""word"": "" khác"", ""wb"": null, ""we"": null, ""est_start"": 7.4123636363636365, ""est_end"": 7.694739393939394}, {""word"": ""."", ""wb"": null, ""we"": null, ""est_start"": 7.694739393939394, ""est_end"": 7.765333333333333}]",
38,google_v2,Nhưng vẫn có sự sống trong điều kiện khắc nghiệt này.,nhưng vẫn có sự sống trong điều kiện khắc nghiệt này,nhưng vẫn có sự sống trong điều kiện khắc nghiệt này,nhưng vẫn có sự sống trong điều kiện khắc nghiệt này,0.0,2.389,1.016,0.425,11,True,"[{""word"": ""nhưng"", ""start"": 0.0, ""end"": 0.5}, {""word"": ""vẫn"", ""start"": 0.5, ""end"": 0.7}, {""word"": ""có"", ""start"": 0.7, ""end"": 0.8}, {""word"": ""sự"", ""start"": 0.8, ""end"": 1.0}, {""word"": ""sống"", ""start"": 1.0, ""end"": 1.1}, {""word"": ""trong"", ""start"": 1.1, ""end"": 1.4}, {""word"": ""điều"", ""start"": 1.4, ""end"": 1.5}, {""word"": ""kiện"", ""start"": 1.5, ""end"": 1.6}, {""word"": ""khắc"", ""start"": 1.6, ""end"": 1.9}, {""word"": ""nghiệt"", ""start"": 1.9, ""end"": 2.0}, {""word"": ""này"", ""start"": 2.0, ""end"": 2.2}]",
38,iflytek,Nhưng vẫn có sự sống trong điều kiện khắc nghiệt này., Nhưng vẫn có sự sống trong điều kiện khắc nghiệt này.,nhưng vẫn có sự sống trong điều kiện khắc nghiệt này,nhưng vẫn có sự sống trong điều kiện khắc nghiệt này,0.0,2.389,0.774,0.324,12,False,"[{""word"": "" Nhưng"", ""wb"": null, ""we"": null, ""est_start"": 0.0, ""est_end"": 0.2778294573643411}, {""word"": "" vẫn"", ""wb"": null, ""we"": null, ""est_start"": 0.2778294573643411, ""est_end"": 0.4445271317829458}, {""word"": "" có"", ""wb"": null, ""we"": null, ""est_start"": 0.4445271317829458, ""est_end"": 0.5556589147286822}, {""word"": "" sự"", ""wb"": null, ""we"": null, ""est_start"": 0.5556589147286822, ""est_end"": 0.6667906976744187}, {""word"": "" sống"", ""wb"": null, ""we"": null, ""est_start"": 0.6667906976744187, ""est_end"": 0.8890542635658916}, {""word"": "" trong"", ""wb"": null, ""we"": null, ""est_start"": 0.8890542635658916, ""est_end"": 1.1668837209302327}, {""word"": "" điều"", ""wb"": null, ""we"": null, ""est_start"": 1.1668837209302327, ""est_end"": 1.3891472868217056}, {""word"": "" kiện"", ""wb"": null, ""we"": null, ""est_start"": 1.3891472868217056, ""est_end"": 1.6114108527131785}, {""word"": "" khắc"", ""wb"": null, ""we"": null, ""est_start"": 1.6114108527131785, ""est_end"": 1.8336744186046514}, {""word"": "" nghiệt"", ""wb"": null, ""we"": null, ""est_start"": 1.8336744186046514, ""est_end"": 2.167069767441861}, {""word"": "" này"", ""wb"": null, ""we"": null, ""est_start"": 2.167069767441861, ""est_end"": 2.3337674418604655}, {""word"": ""."", ""wb"": null, ""we"": null, ""est_start"": 2.3337674418604655, ""est_end"": 2.3893333333333335}]",
39,google_v2,TV có không hình hiển thị sắc nét nhờ độ phân giải 4K và công nghệ bộ xử lý Crystal 4K.,tivi có khung hình hiển thị sắc nét nhờ độ phân giải 4k và công nghệ bộ xử lý Crystal 4K,tv có không hình hiển thị sắc nét nhờ độ phân giải 4k và công nghệ bộ xử lý crystal 4k,tivi có khung hình hiển thị sắc nét nhờ độ phân giải 4k và công nghệ bộ xử lý crystal 4k,0.095,5.035,2.132,0.423,21,True,"[{""word"": ""tivi"", ""start"": 0.0, ""end"": 0.5}, {""word"": ""có"", ""start"": 0.5, ""end"": 0.8}, {""word"": ""khung"", ""start"": 0.8, ""end"": 0.9}, {""word"": ""hình"", ""start"": 0.9, ""end"": 1.0}, {""word"": ""hiển"", ""start"": 1.0, ""end"": 1.2}, {""word"": ""thị"", ""start"": 1.2, ""end"": 1.3}, {""word"": ""sắc"", ""start"": 1.3, ""end"": 1.5}, {""word"": ""nét"", ""start"": 1.5, ""end"": 1.6}, {""word"": ""nhờ"", ""start"": 1.6, ""end"": 2.0}, {""word"": ""độ"", ""start"": 2.0, ""end"": 2.2}, {""word"": ""phân"", ""start"": 2.2, ""end"": 2.3}, {""word"": ""giải"", ""start"": 2.3, ""end"": 2.4}, {""word"": ""4k"", ""start"": 2.4, ""end"": 2.8}, {""word"": ""và"", ""start"": 2.8, ""end"": 3.5}, {""word"": ""công"", ""start"": 3.5, ""end"": 3.6}, {""word"": ""nghệ"", ""start"": 3.6, ""end"": 3.7}, {""word"": ""bộ"", ""start"": 3.7, ""end"": 3.9}, {""word"": ""xử"", ""start"": 3.9, ""end"": 4.0}, {""word"": ""lý"", ""start"": 4.0, ""end"": 4.1}, {""word"": ""Crystal"", ""start"": 4.1, ""end"": 4.4}, {""word"": ""4K"", ""start"": 4.4, ""end"": 4.8}]",
39,iflytek,TV có không hình hiển thị sắc nét nhờ độ phân giải 4K và công nghệ bộ xử lý Crystal 4K., Tivi có khung hình hiển thị sắt thép nhờ độ phân giải 4 k và công nghệ bộ xử lý pristo 4 k.,tv có không hình hiển thị sắc nét nhờ độ phân giải 4k và công nghệ bộ xử lý crystal 4k,tivi có khung hình hiển thị sắt thép nhờ độ phân giải 4 k và công nghệ bộ xử lý pristo 4 k,0.429,5.035,1.259,0.25,24,False,"[{""word"": "" Tivi"", ""wb"": null, ""we"": null, ""est_start"": 0.0, ""est_end"": 0.29186473429951687}, {""word"": "" có"", ""wb"": null, ""we"": null, ""est_start"": 0.29186473429951687, ""est_end"": 0.4377971014492753}, {""word"": "" khung"", ""wb"": null, ""we"": null, ""est_start"": 0.4377971014492753, ""est_end"": 0.8026280193236714}, {""word"": "" hình"", ""wb"": null, ""we"": null, ""est_start"": 0.8026280193236714, ""est_end"": 1.0944927536231883}, {""word"": "" hiển"", ""wb"": null, ""we"": null, ""est_start"": 1.0944927536231883, ""est_end"": 1.3863574879227052}, {""word"": "" thị"", ""wb"": null, ""we"": null, ""est_start"": 1.3863574879227052, ""est_end"": 1.605256038647343}, {""word"": "" sắt"", ""wb"": null, ""we"": null, ""est_start"": 1.605256038647343, ""est_end"": 1.8241545893719806}, {""word"": "" thép"", ""wb"": null, ""we"": null, ""est_start"": 1.8241545893719806, ""est_end"": 2.1160193236714973}, {""word"": "" nhờ"", ""wb"": null, ""we"": null, ""est_start"": 2.1160193236714973, ""est_end"": 2.334917874396135}, {""word"": "" độ"", ""wb"": null, ""we"": null, ""est_start"": 2.334917874396135, ""est_end"": 2.4808502415458933}, {""word"": "" phân"", ""wb"": null, ""we"": null, ""est_start"": 2.4808502415458933, ""est_end"": 2.7727149758454104}, {""word"": "" giải"", ""wb"": null, ""we"": null, ""est_start"": 2.7727149758454104, ""est_end"": 3.064579710144927}, {""word"": "" 4"", ""wb"": null, ""we"": null, ""est_start"": 3.064579710144927, ""est_end"": 3.1375458937198064}, {""word"": "" k"", ""wb"": null, ""we"": null, ""est_start"": 3.1375458937198064, ""est_end"": 3.210512077294686}, {""word"": "" và"", ""wb"": null, ""we"": null, ""est_start"": 3.210512077294686, ""est_end"": 3.356444444444444}, {""word"": "" công"", ""wb"": null, ""we"": null, ""est_start"": 3.356444444444444, ""est_end"": 3.648309178743961}, {""word"": "" nghệ"", ""wb"": null, ""we"": null, ""est_start"": 3.648309178743961, ""est_end"": 3.940173913043478}, {""word"": "" bộ"", ""wb"": null, ""we"": null, ""est_start"": 3.940173913043478, ""est_end"": 4.086106280193237}, {""word"": "" xử"", ""wb"": null, ""we"": null, ""est_start"": 4.086106280193237, ""est_end"": 4.232038647342995}, {""word"": "" lý"", ""wb"": null, ""we"": null, ""est_start"": 4.232038647342995, ""est_end"": 4.377971014492754}, {""word"": "" pristo"", ""wb"": null, ""we"": null, ""est_start"": 4.377971014492754, ""est_end"": 4.81576811594203}, {""word"": "" 4"", ""wb"": null, ""we"": null, ""est_start"": 4.81576811594203, ""est_end"": 4.8887342995169085}, {""word"": "" k"", ""wb"": null, ""we"": null, ""est_start"": 4.8887342995169085, ""est_end"": 4.9617004830917875}, {""word"": ""."", ""wb"": null, ""we"": null, ""est_start"": 4.9617004830917875, ""est_end"": 5.034666666666666}]",
40,google_v2,"Còn hiện tại, tôi nghĩ rằng đó là 100% công việc.",con hiện tại tôi nghĩ rằng đó là 100% công,còn hiện tại tôi nghĩ rằng đó là 100 công việc,con hiện tại tôi nghĩ rằng đó là 100 công,0.182,2.987,1.666,0.558,10,True,"[{""word"": ""con"", ""start"": 0.0, ""end"": 0.4}, {""word"": ""hiện"", ""start"": 0.4, ""end"": 0.5}, {""word"": ""tại"", ""start"": 0.5, ""end"": 0.7}, {""word"": ""tôi"", ""start"": 0.7, ""end"": 1.2}, {""word"": ""nghĩ"", ""start"": 1.2, ""end"": 1.4}, {""word"": ""rằng"", ""start"": 1.4, ""end"": 1.6}, {""word"": ""đó"", ""start"": 1.6, ""end"": 1.8}, {""word"": ""là"", ""start"": 1.8, ""end"": 1.9}, {""word"": ""100%"", ""start"": 1.9, ""end"": 2.3}, {""word"": ""công"", ""start"": 2.3, ""end"": 2.8}]",
40,iflytek,"Còn hiện tại, tôi nghĩ rằng đó là 100% công việc.", Còn hiện tại tôi nghĩ rằng đó là 100% còn việc.,còn hiện tại tôi nghĩ rằng đó là 100 công việc,còn hiện tại tôi nghĩ rằng đó là 100 còn việc,0.091,2.987,0.854,0.286,12,False,"[{""word"": "" Còn"", ""wb"": null, ""we"": null, ""est_start"": 0.0, ""est_end"": 0.2421621621621622}, {""word"": "" hiện"", ""wb"": null, ""we"": null, ""est_start"": 0.2421621621621622, ""est_end"": 0.565045045045045}, {""word"": "" tại"", ""wb"": null, ""we"": null, ""est_start"": 0.565045045045045, ""est_end"": 0.8072072072072072}, {""word"": "" tôi"", ""wb"": null, ""we"": null, ""est_start"": 0.8072072072072072, ""est_end"": 1.0493693693693693}, {""word"": "" nghĩ"", ""wb"": null, ""we"": null, ""est_start"": 1.0493693693693693, ""est_end"": 1.3722522522522522}, {""word"": "" rằng"", ""wb"": null, ""we"": null, ""est_start"": 1.3722522522522522, ""est_end"": 1.6951351351351351}, {""word"": "" đó"", ""wb"": null, ""we"": null, ""est_start"": 1.6951351351351351, ""est_end"": 1.8565765765765767}, {""word"": "" là"", ""wb"": null, ""we"": null, ""est_start"": 1.8565765765765767, ""est_end"": 2.0180180180180183}, {""word"": "" 100%"", ""wb"": null, ""we"": null, ""est_start"": 2.0180180180180183, ""est_end"": 2.340900900900901}, {""word"": "" còn"", ""wb"": null, ""we"": null, ""est_start"": 2.340900900900901, ""est_end"": 2.5830630630630633}, {""word"": "" việc"", ""wb"": null, ""we"": null, ""est_start"": 2.5830630630630633, ""est_end"": 2.9059459459459465}, {""word"": ""."", ""wb"": null, ""we"": null, ""est_start"": 2.9059459459459465, ""est_end"": 2.9866666666666672}]",
41,google_v2,"Cho hết hành lá vào, khuấy đều lên.",cho hết hành lá vào khuấy đều lên,cho hết hành lá vào khuấy đều lên,cho hết hành lá vào khuấy đều lên,0.0,2.304,1.52,0.66,8,True,"[{""word"": ""cho"", ""start"": 0.0, ""end"": 0.7}, {""word"": ""hết"", ""start"": 0.7, ""end"": 0.8}, {""word"": ""hành"", ""start"": 0.8, ""end"": 1.0}, {""word"": ""lá"", ""start"": 1.0, ""end"": 1.1}, {""word"": ""vào"", ""start"": 1.1, ""end"": 1.3}, {""word"": ""khuấy"", ""start"": 1.3, ""end"": 1.9}, {""word"": ""đều"", ""start"": 1.9, ""end"": 2.0}, {""word"": ""lên"", ""start"": 2.0, ""end"": 2.2}]",
41,iflytek,"Cho hết hành lá vào, khuấy đều lên.", Cho hết hành lá vào khuấy đều lên.,cho hết hành lá vào khuấy đều lên,cho hết hành lá vào khuấy đều lên,0.0,2.304,0.705,0.306,9,False,"[{""word"": "" Cho"", ""wb"": null, ""we"": null, ""est_start"": 0.0, ""est_end"": 0.25599999999999995}, {""word"": "" hết"", ""wb"": null, ""we"": null, ""est_start"": 0.25599999999999995, ""est_end"": 0.5119999999999999}, {""word"": "" hành"", ""wb"": null, ""we"": null, ""est_start"": 0.5119999999999999, ""est_end"": 0.8533333333333332}, {""word"": "" lá"", ""wb"": null, ""we"": null, ""est_start"": 0.8533333333333332, ""est_end"": 1.0239999999999998}, {""word"": "" vào"", ""wb"": null, ""we"": null, ""est_start"": 1.0239999999999998, ""est_end"": 1.2799999999999998}, {""word"": "" khuấy"", ""wb"": null, ""we"": null, ""est_start"": 1.2799999999999998, ""est_end"": 1.7066666666666663}, {""word"": "" đều"", ""wb"": null, ""we"": null, ""est_start"": 1.7066666666666663, ""est_end"": 1.9626666666666663}, {""word"": "" lên"", ""wb"": null, ""we"": null, ""est_start"": 1.9626666666666663, ""est_end"": 2.218666666666666}, {""word"": ""."", ""wb"": null, ""we"": null, ""est_start"": 2.218666666666666, ""est_end"": 2.3039999999999994}]",
42,google_v2,"Ví dụ 2, tính trung bình của dãy số.",ví dụ 2 Tính trung bình của dãy số,ví dụ 2 tính trung bình của dãy số,ví dụ 2 tính trung bình của dãy số,0.0,2.475,0.93,0.376,9,True,"[{""word"": ""ví"", ""start"": 0.0, ""end"": 0.4}, {""word"": ""dụ"", ""start"": 0.4, ""end"": 0.4}, {""word"": ""2"", ""start"": 0.4, ""end"": 0.9}, {""word"": ""Tính"", ""start"": 0.9, ""end"": 1.5}, {""word"": ""trung"", ""start"": 1.5, ""end"": 1.6}, {""word"": ""bình"", ""start"": 1.6, ""end"": 1.8}, {""word"": ""của"", ""start"": 1.8, ""end"": 1.9}, {""word"": ""dãy"", ""start"": 1.9, ""end"": 2.1}, {""word"": ""số"", ""start"": 2.1, ""end"": 2.2}]",
42,iflytek,"Ví dụ 2, tính trung bình của dãy số.", Ví dụ 2 tính trung bình của dãy số.,ví dụ 2 tính trung bình của dãy số,ví dụ 2 tính trung bình của dãy số,0.0,2.475,0.719,0.29,10,False,"[{""word"": "" Ví"", ""wb"": null, ""we"": null, ""est_start"": 0.0, ""est_end"": 0.18330864197530863}, {""word"": "" dụ"", ""wb"": null, ""we"": null, ""est_start"": 0.18330864197530863, ""est_end"": 0.36661728395061727}, {""word"": "" 2"", ""wb"": null, ""we"": null, ""est_start"": 0.36661728395061727, ""est_end"": 0.45827160493827157}, {""word"": "" tính"", ""wb"": null, ""we"": null, ""est_start"": 0.45827160493827157, ""est_end"": 0.8248888888888888}, {""word"": "" trung"", ""wb"": null, ""we"": null, ""est_start"": 0.8248888888888888, ""est_end"": 1.2831604938271604}, {""word"": "" bình"", ""wb"": null, ""we"": null, ""est_start"": 1.2831604938271604, ""est_end"": 1.6497777777777776}, {""word"": "" của"", ""wb"": null, ""we"": null, ""est_start"": 1.6497777777777776, ""est_end"": 1.9247407407407406}, {""word"": "" dãy"", ""wb"": null, ""we"": null, ""est_start"": 1.9247407407407406, ""est_end"": 2.1997037037037037}, {""word"": "" số"", ""wb"": null, ""we"": null, ""est_start"": 2.1997037037037037, ""est_end"": 2.3830123456790124}, {""word"": ""."", ""wb"": null, ""we"": null, ""est_start"": 2.3830123456790124, ""est_end"": 2.474666666666667}]",
43,google_v2,Justin bỗng chốc vụt sáng thành ngôi sao toàn cầu.,Justin bỗng chốc vụt sáng thành ngôi sao toàn cầu,justin bỗng chốc vụt sáng thành ngôi sao toàn cầu,justin bỗng chốc vụt sáng thành ngôi sao toàn cầu,0.0,2.304,1.441,0.626,10,True,"[{""word"": ""Justin"", ""start"": 0.0, ""end"": 0.7}, {""word"": ""bỗng"", ""start"": 0.7, ""end"": 0.9}, {""word"": ""chốc"", ""start"": 0.9, ""end"": 1.0}, {""word"": ""vụt"", ""start"": 1.0, ""end"": 1.3}, {""word"": ""sáng"", ""start"": 1.3, ""end"": 1.3}, {""word"": ""thành"", ""start"": 1.3, ""end"": 1.6}, {""word"": ""ngôi"", ""start"": 1.6, ""end"": 1.8}, {""word"": ""sao"", ""start"": 1.8, ""end"": 1.9}, {""word"": ""toàn"", ""start"": 1.9, ""end"": 2.0}, {""word"": ""cầu"", ""start"": 2.0, ""end"": 2.1}]",
43,iflytek,Justin bỗng chốc vụt sáng thành ngôi sao toàn cầu., Justin bỗng chốc vụt sáng thành ngôi sao toàn cầu.,justin bỗng chốc vụt sáng thành ngôi sao toàn cầu,justin bỗng chốc vụt sáng thành ngôi sao toàn cầu,0.0,2.304,0.754,0.327,11,False,"[{""word"": "" Justin"", ""wb"": null, ""we"": null, ""est_start"": 0.0, ""est_end"": 0.33717073170731704}, {""word"": "" bỗng"", ""wb"": null, ""we"": null, ""est_start"": 0.33717073170731704, ""est_end"": 0.5619512195121951}, {""word"": "" chốc"", ""wb"": null, ""we"": null, ""est_start"": 0.5619512195121951, ""est_end"": 0.7867317073170731}, {""word"": "" vụt"", ""wb"": null, ""we"": null, ""est_start"": 0.7867317073170731, ""est_end"": 0.9553170731707317}, {""word"": "" sáng"", ""wb"": null, ""we"": null, ""est_start"": 0.9553170731707317, ""est_end"": 1.1800975609756097}, {""word"": "" thành"", ""wb"": null, ""we"": null, ""est_start"": 1.1800975609756097, ""est_end"": 1.4610731707317073}, {""word"": "" ngôi"", ""wb"": null, ""we"": null, ""est_start"": 1.4610731707317073, ""est_end"": 1.6858536585365853}, {""word"": "" sao"", ""wb"": null, ""we"": null, ""est_start"": 1.6858536585365853, ""est_end"": 1.8544390243902438}, {""word"": "" toàn"", ""wb"": null, ""we"": null, ""est_start"": 1.8544390243902438, ""est_end"": 2.079219512195122}, {""word"": "" cầu"", ""wb"": null, ""we"": null, ""est_start"": 2.079219512195122, ""est_end"": 2.2478048780487807}, {""word"": ""."", ""wb"": null, ""we"": null, ""est_start"": 2.2478048780487807, ""est_end"": 2.3040000000000003}]",
